event_id,mass1,mass2,mej_dyn,mej_wind,mej_total,cos_theta,redshift
291,1.333049465324541,1.2724494483658342,0.002227043320235485,0.019264848303862513,0.021491891624097998,0.03050024993904943,0.06043708345827012
292,1.3565827736917055,1.2410721946021674,0.0023068504687899015,0.019631335354709106,0.021938185823499008,0.03734818874921442,0.0647067695316429
293,1.737243763563805,1.2915968843384633,0.007098656313493664,0.05302489657623143,0.060123552889725096,0.8226005606596583,0.18676183902965016
294,1.3311072488350872,1.2742730390445565,0.002222742075215592,0.036721941846260146,0.03894468392147574,0.3601906414112629,0.14016271724787446
295,1.3314518411510106,1.1874728179080534,0.002233448922908769,0.024415638082107016,0.026649087005015785,0.12706051265188478,0.09802606670409357
296,1.32894708453306,1.3266148418194534,0.002288918233397544,0.045226723951401177,0.04751564218479872,0.5222432600548044,0.1594057153060667
297,1.4570792331774953,1.2161699274524957,0.00298497085510073,0.058276166272874345,0.061261137127975075,0.7699935530986108,0.18249385177252467
298,1.3594711489504026,1.3210928682734355,0.002353249788958505,0.028994720899960143,0.03134797068891865,0.21582102749684318,0.11750711145326335
299,1.3677180664258222,1.3290522840235197,0.002386466024545173,0.05044085786012058,0.05282732388466575,0.6228904758190003,0.16948115074300174
300,1.3601720589969768,1.1995264618134485,0.002362203517434711,0.022190649078374723,0.024552852595809433,0.085347464993768,0.08560297985341926
